name,address,city,state,zip_code,country,latitude,longitude
"Kentucky Fried Chicken - Mechanicsburg, PA - 6557 Carlisle Pike",6557 Carlisle Pike,Mechanicsburg,PA,17050,US,40.2457829,-77.02858636
"Kentucky Fried Chicken - Monroeville, PA - 3770 William Penn Hwy",3770 William Penn Hwy,Monroeville,PA,15146,US,40.43556175,-79.7859763
"Kentucky Fried Chicken - Mount Pocono, PA - 89 Oak St",89 Oak St,Mount Pocono,PA,18344,US,41.12344567,-75.37069002
"Kentucky Fried Chicken - Murrysville, PA - 4400 William Penn Highway",4400 William Penn Highway,Murrysville,PA,15668,US,40.42697261,-79.68082095
"Kentucky Fried Chicken - New Castle, PA - 2407 Wilmington Road",2407 Wilmington Road,New Castle,PA,16105,US,41.02567101,-80.3542581
"Kentucky Fried Chicken - New Kensington, PA - 745 4th Street",745 4th Street,New Kensington,PA,15068,US,40.5575129,-79.7591963
"Kentucky Fried Chicken - North Wales, PA - 32 Airport Square",32 Airport Square,North Wales,PA,19454,US,40.23886787,-75.24164887
"Kentucky Fried Chicken - Palmyra, PA - 1 N Londonderry Square",1 N Londonderry Square,Palmyra,PA,17078,US,40.3189625,-76.570991
KFC 1200 N Broad St,1200 N Broad St,Philadelphia,PA,19121,US,,
KFC 177 W Allegheny Ave,177 W Allegheny Ave,Philadelphia,PA,19133,US,,
KFC 2875 W Dauphin St,2875 W Dauphin St,Philadelphia,PA,19132,US,,
KFC 3032 North Broad St,3032 North Broad St,Philadelphia,PA,19132,US,,
KFC 3655 Aramingo Ave,3655 Aramingo Ave,Philadelphia,PA,19134,US,,
KFC 3981 Kensington Avenue,3981 Kensington Avenue,Philadelphia,PA,19124,US,,
KFC 4001 N 5th St,4001 N 5th St,Philadelphia,PA,19140,US,,
KFC 527 Franklin Mills Circle,527 Franklin Mills Circle,Philadelphia,PA,19154,US,,
KFC 5700 Baltimore Ave,5700 Baltimore Ave,Philadelphia,PA,19143,US,,
KFC 5840 Old York Rd,5840 Old York Rd,Philadelphia,PA,19141,US,,
KFC 6114 Lancaster Ave,6114 Lancaster Ave,Philadelphia,PA,19151,US,,
KFC 6240 Stenton Avenue,6240 Stenton Avenue,Philadelphia,PA,19138,US,,
KFC 6417 Harbison Ave,6417 Harbison Ave,Philadelphia,PA,19149,US,,
KFC 716 Adams Ave,716 Adams Ave,Philadelphia,PA,19124,US,,
KFC 7350 Oxford Avenue,7350 Oxford Avenue,Philadelphia,PA,19111,US,,
KFC 9021 Frankford Avenue,9021 Frankford Avenue,Philadelphia,PA,19114,US,,
KFC 1100 Brownsville Rd,1100 Brownsville Rd,Pittsburgh,PA,15210,US,,
KFC 210 Rodi Rd,210 Rodi Rd,Pittsburgh,PA,15235,US,,
KFC 278 Yost Blvd,278 Yost Blvd,Pittsburgh,PA,15221,US,,
KFC 4915 Baum Blvd,4915 Baum Blvd,Pittsburgh,PA,15213,US,,
KFC 5130 Clairton Blvd,5130 Clairton Blvd,Pittsburgh,PA,15236,US,,
KFC 85 Blazier Drive,85 Blazier Drive,Pittsburgh,PA,15237,US,,
"Kentucky Fried Chicken - Pottsville, PA - 419 S. Claude A Lord Blvd",419 S. Claude A Lord Blvd,Pottsville,PA,17901,US,40.68167117,-76.19116264
KFC 241 Lancaster Pike West,241 Lancaster Pike West,Reading,PA,19607,US,,
KFC 3120 5th Street Highway,3120 5th Street Highway,Reading,PA,19605,US,,
"Kentucky Fried Chicken - Royersford, PA - 947 S. Township Line Road",947 S. Township Line Road,Royersford,PA,19468,US,40.19405748,-75.52816227
"Kentucky Fried Chicken - Sayre, PA - 462 N. Keystone Avenue",462 N. Keystone Avenue,Sayre,PA,18840,US,41.99490684,-76.52938919
"Kentucky Fried Chicken - Scranton, PA - 1831 Keyser Avenue",1831 Keyser Avenue,Scranton,PA,18508,US,41.44571148,-75.66630077
"Kentucky Fried Chicken - Shamokin Dam, PA - 3079 N Susquehanna Trail",3079 N Susquehanna Trail,Shamokin Dam,PA,17876,US,40.84760411,-76.82168527
"Kentucky Fried Chicken - Shippensburg, PA - 3 Airport Road",3 Airport Road,Shippensburg,PA,17257,US,40.05856933,-77.49714329
"Kentucky Fried Chicken - Shrewsbury, PA - 450 Shrewsbury Commons",450 Shrewsbury Commons,Shrewsbury,PA,17361,US,39.77046908,-76.67208697
"Kentucky Fried Chicken - Somerset, PA - 710 N. Center Avenue",710 N. Center Avenue,Somerset,PA,15501,US,40.01363417,-79.07811596
"Kentucky Fried Chicken - Springfield, PA - 835 West Sproul Rd",835 West Sproul Rd,Springfield,PA,19064,US,39.94467117,-75.34872346
"Kentucky Fried Chicken - State College, PA - 1780 South Atherton Street",1780 South Atherton Street,State College,PA,16801,US,40.784567,-77.833998
"Kentucky Fried Chicken - Stroudsburg, PA - 440 Main Street",440 Main Street,Stroudsburg,PA,18360,US,40.98686365,-75.1905314
"Kentucky Fried Chicken - Trexlertown, PA - 7150 Hamilton Blvd",7150 Hamilton Blvd,Trexlertown,PA,18087,US,40.54993014,-75.59666044
"Kentucky Fried Chicken - Uniontown, PA - 346 Morgantown Street",346 Morgantown Street,Uniontown,PA,15401,US,39.89204444,-79.73395067
"Kentucky Fried Chicken - Washington, PA - 120 Murtland Ave",120 Murtland Ave,Washington,PA,15301,US,40.18067873,-80.23425592
"Kentucky Fried Chicken - Waynesboro, PA - 11137 Buchanan Trail E. Route 6",11137 Buchanan Trail E. Route 6,Waynesboro,PA,17268,US,39.73938074,-77.53362166
"Kentucky Fried Chicken - Waynesburg, PA - 109 Miller Lane",109 Miller Lane,Waynesburg,PA,15370,US,39.89892147,-80.1484464
"Kentucky Fried Chicken - West Chester, PA - 519 E Market St",519 E Market St,West Chester,PA,19382,US,39.96351215,-75.59669472
"Kentucky Fried Chicken - West View, PA - 804 W. View Park Dr",804 W. View Park Dr,West View,PA,15229,US,40.51745165,-80.03268324
"Kentucky Fried Chicken - Whitehall, PA - 1612 Macarthur Road",1612 Macarthur Road,Whitehall,PA,18052,US,40.62970419,-75.48530802
"Kentucky Fried Chicken - Wilkes Barre, PA - 140 Oxford Street",140 Oxford Street,Wilkes Barre,PA,18706,US,41.23348837,-75.91903579
"Kentucky Fried Chicken - Wilkinsburg, PA - 509 Penn Ave",509 Penn Ave,Wilkinsburg,PA,15221,US,40.44458084,-79.88661686
"Kentucky Fried Chicken - Williamsport, PA - 1850 E. Third Street",1850 E. Third Street,Williamsport,PA,17701,US,41.24878395,-76.96573292
"Kentucky Fried Chicken - Willow Grove, PA - 1865 Easton Rd",1865 Easton Rd,Willow Grove,PA,19090,US,40.13935,-75.118605
"Kentucky Fried Chicken - Wyncote, PA - 8140 Ogontz Ave",8140 Ogontz Ave,Wyncote,PA,19095,US,40.07580193,-75.15940347
KFC 190 Memory Lane,190 Memory Lane,York,PA,17402,US,,
KFC 2650 South Queen Street,2650 South Queen Street,York,PA,17402,US,,
KFC 908 Loucks Road,908 Loucks Road,York,PA,17404,US,,
"Kentucky Fried Chicken - Coventry, RI - 824 Tiogue Avenue",824 Tiogue Avenue,Coventry,RI,2816,US,41.68097661,-71.56584525
"Kentucky Fried Chicken - Cranston, RI - 822 Reservoir Avenue",822 Reservoir Avenue,Cranston,RI,2910,US,41.77789246,-71.44524472
"Kentucky Fried Chicken - East Providence, RI - 797 Taunton Avenue",797 Taunton Avenue,East Providence,RI,2914,US,41.82220796,-71.35100469
"Kentucky Fried Chicken - Greenville, RI - 421 Putnam Pike",421 Putnam Pike,Greenville,RI,2828,US,41.87056832,-71.52714575
"Kentucky Fried Chicken - Johnston, RI - 1477 Atwood Ave",1477 Atwood Ave,Johnston,RI,2919,US,41.8224643,-71.49795323
"Kentucky Fried Chicken - Lincoln, RI - 100 Twin River",100 Twin River,Lincoln,RI,2865,US,41.888401,-71.449007
"Kentucky Fried Chicken - Middletown, RI - 1387 West Main Road",1387 West Main Road,Middletown,RI,2842,US,41.53699862,-71.29156161
"Kentucky Fried Chicken - North Kingstown, RI - 6758 Post Road",6758 Post Road,North Kingstown,RI,2852,US,41.61375409,-71.4572747
KFC 420 Broad St,420 Broad St,Providence,RI,2907,US,,
KFC 805 North Main,805 North Main,Providence,RI,2904,US,,
"Kentucky Fried Chicken - Rumford, RI - 29 Newport Avenue",29 Newport Avenue,Rumford,RI,2916,US,41.85886684,-71.35499984
"Kentucky Fried Chicken - Wakefield, RI - 139 Old Tower Hill Road",139 Old Tower Hill Road,Wakefield,RI,2879,US,41.44188527,-71.48312447
"Kentucky Fried Chicken - Warren, RI - 651 Metacom Avenue",651 Metacom Avenue,Warren,RI,2885,US,41.71481231,-71.26823832
"Kentucky Fried Chicken - Warwick, RI - 767 Airport Road",767 Airport Road,Warwick,RI,2886,US,41.73291607,-71.43486869
"Kentucky Fried Chicken - West Warwick, RI - 305 Quaker Ln",305 Quaker Ln,West Warwick,RI,2893,US,41.68746639,-71.50141347
"Kentucky Fried Chicken - Westerly, RI - 160 Granite Street",160 Granite Street,Westerly,RI,2891,US,41.36824281,-71.81887197
"Kentucky Fried Chicken - Woonsocket, RI - 137 Clinton Street",137 Clinton Street,Woonsocket,RI,2895,US,42.00447056,-71.51094986
"Kentucky Fried Chicken - Abbeville, SC - 105 West Greenwood St",105 West Greenwood St,Abbeville,SC,29620,US,34.17264142,-82.37528219
KFC 1406 Richland Avenue W,1406 Richland Avenue W,Aiken,SC,29801,US,33.5660618,-81.7379203
KFC 991 Pine Log Road,991 Pine Log Road,Aiken,SC,29803,US,33.5224015,-81.721606
KFC 2701 N. Main Street,2701 N. Main Street,Anderson,SC,29621,US,34.529609,-82.661173
KFC 653 Highway 28 By-Pass,653 Highway 28 By-Pass,Anderson,SC,29624,US,,
"Kentucky Fried Chicken - Barnwell, SC - 10444 Dunbarton Boulevard",10444 Dunbarton Boulevard,Barnwell,SC,29812,US,33.2441871,-81.375682
"Kentucky Fried Chicken - Beaufort, SC - 211 Robert Smalls Parkway",211 Robert Smalls Parkway,Beaufort,SC,29906,US,32.4292741,-80.719471
"Kentucky Fried Chicken - Belton, SC - 326 S. Main Street",326 S. Main Street,Belton,SC,29627,US,34.51740961,-82.48911446
"Kentucky Fried Chicken - Bennettsville, SC - 477 15-401 Bypass West",477 15-401 Bypass West,Bennettsville,SC,29512,US,34.6052271,-79.69527799
"Kentucky Fried Chicken - Bishopville, SC - 1073 Sumter Highway",1073 Sumter Highway,Bishopville,SC,29010,US,34.19767418,-80.2762637
"Kentucky Fried Chicken - Bluffton, SC - 2 Mallett Way",2 Mallett Way,Bluffton,SC,29910,US,32.26551088,-80.85937114
"Kentucky Fried Chicken - Blythewood, SC - 206 Blythewood Road",206 Blythewood Road,Blythewood,SC,29016,US,34.21456895,-80.97862676
"Kentucky Fried Chicken - Boiling Springs, SC - 4004 Highway 9",4004 Highway 9,Boiling Springs,SC,29316,US,35.04974247,-81.98587062
"Kentucky Fried Chicken - Camden, SC - 101 E. Dekalb Street",101 E. Dekalb Street,Camden,SC,29020,US,34.24673951,-80.59550671
KFC 220 Spring Street,220 Spring Street,Charleston,SC,29403,US,,
KFC 220 Spring Street,220 Spring Street,Charleston,SC,29403,US,,
KFC 5890 Rivers Ave,5890 Rivers Ave,Charleston,SC,29406,US,,
"Kentucky Fried Chicken - Cheraw, SC - 427 Chesterfield Highway",427 Chesterfield Highway,Cheraw,SC,29520,US,34.69302647,-79.90846798
"Kentucky Fried Chicken - Chester, SC - 1607 Ja Cochran Hwy 72 Bypass",1607 Ja Cochran Hwy 72 Bypass,Chester,SC,29706,US,34.69606393,-81.19359911
"Kentucky Fried Chicken - Clinton, SC - 105 W. Carolina Avenue",105 W. Carolina Avenue,Clinton,SC,29325,US,34.47223221,-81.88238878
"Kentucky Fried Chicken - Clover, SC - 958 Bethel Street",958 Bethel Street,Clover,SC,29710,US,35.10610502,-81.20955481
KFC 10125 Two Notch Rd,10125 Two Notch Rd,Columbia,SC,29223,US,,
KFC 2104 Broad River Road,2104 Broad River Road,Columbia,SC,29210,US,,
KFC 2340 Decker Blvd,2340 Decker Blvd,Columbia,SC,29206,US,,
KFC 2349 Taylor Street,2349 Taylor Street,Columbia,SC,29204,US,,
KFC 2711 Clemson Road,2711 Clemson Road,Columbia,SC,29229,US,,
KFC 7351 Garners Ferry Road,7351 Garners Ferry Road,Columbia,SC,29209,US,,
"Kentucky Fried Chicken - Conway, SC - 1624 Church Street",1624 Church Street,Conway,SC,29526,US,33.84768562,-79.06599758
"Kentucky Fried Chicken - Darlington, SC - 979 Governor Williams Highway",979 Governor Williams Highway,Darlington,SC,29532,US,34.28357248,-79.86098298
"Kentucky Fried Chicken - Dillon, SC - 808 Highway 301 North",808 Highway 301 North,Dillon,SC,29536,US,34.42315764,-79.36570728
KFC 1540 East Main St,1540 East Main St,Duncan,SC,29334,US,,
KFC 1540 East Main St,1540 East Main St,Duncan,SC,29334,US,,
"Kentucky Fried Chicken - Easley, SC - 5708 Calhoun Memorial Highway",5708 Calhoun Memorial Highway,Easley,SC,29640,US,34.82558009,-82.57137425
"Kentucky Fried Chicken - Fair Play, SC - 272 Herring Road",272 Herring Road,Fair Play,SC,29643,US,34.5043671,-82.9656007
KFC 1601 South Irby Street,1601 South Irby Street,Florence,SC,29505,US,,
KFC 2060 W. Evans St,2060 W. Evans St,Florence,SC,29501,US,,
KFC 516 E. Palmetto,516 E. Palmetto,Florence,SC,29506,US,,
"Kentucky Fried Chicken - Fort Mill, SC - 3686 Foothills Way",3686 Foothills Way,Fort Mill,SC,29715,US,35.09285662,-80.93520756
"Kentucky Fried Chicken - Gaffney, SC - 1367 W. Floyd Baker Boulevard",1367 W. Floyd Baker Boulevard,Gaffney,SC,29341,US,35.08554734,-81.66025481
"Kentucky Fried Chicken - Gaston, SC - 5230 Highway 321",5230 Highway 321,Gaston,SC,29053,US,33.83497,-81.09258
"Kentucky Fried Chicken - Georgetown, SC - 2130 Highmarket St",2130 Highmarket St,Georgetown,SC,29440,US,33.38013867,-79.29989231
"Kentucky Fried Chicken - Goose Creek, SC - 108 S. Goose Creek Boulevard",108 S. Goose Creek Boulevard,Goose Creek,SC,29445,US,32.99309545,-80.03969775
KFC 3200 N. Pleasantburg Drive,3200 N. Pleasantburg Drive,Greenville,SC,29609,US,,
KFC 6102 White Horse Rd,6102 White Horse Rd,Greenville,SC,29611,US,,
KFC 1300 S. Main Street,1300 S. Main Street,Greenwood,SC,29646,US,,
KFC 219 By Pass 72 NW,219 By Pass 72 NW,Greenwood,SC,29649,US,,
"Kentucky Fried Chicken - Greer, SC - 1329 W Wade Hampton Blvd",1329 W Wade Hampton Blvd,Greer,SC,29650,US,34.94062343,-82.26160406
"Kentucky Fried Chicken - Hampton, SC - 708 Elm Street",708 Elm Street,Hampton,SC,29924,US,32.85962246,-81.0991786
"Kentucky Fried Chicken - Hartsville, SC - 432 Hartsville Crossing Blvd",432 Hartsville Crossing Blvd,Hartsville,SC,29550,US,34.36026843,-80.06219805
"Kentucky Fried Chicken - Indian Land, SC - 9615 Charlotte Highway",9615 Charlotte Highway,Indian Land,SC,29707,US,34.99597239,-80.85553104
"Kentucky Fried Chicken - Irmo, SC - 7467 St. Andrews Rd",7467 St. Andrews Rd,Irmo,SC,29063,US,34.0868619,-81.186634
"Kentucky Fried Chicken - Johns Island, SC - 3864 Savannah Highway",3864 Savannah Highway,Johns Island,SC,29455,US,32.80173647,-80.12533921
"Kentucky Fried Chicken - Kingstree, SC - 201 N. Longstreet Street",201 N. Longstreet Street,Kingstree,SC,29556,US,33.664529,-79.834243
"Kentucky Fried Chicken - Ladson, SC - 9580 Highway 78",9580 Highway 78,Ladson,SC,29456,US,32.98797763,-80.09751255
KFC 1263 Great Falls Highway,1263 Great Falls Highway,Lancaster,SC,29720,US,,
KFC 582 521 Bypass Hwy 9,582 521 Bypass Hwy 9,Lancaster,SC,29720,US,,
KFC 1708 Highway 14,1708 Highway 14,Landrum,SC,29356,US,,
KFC 1712 SC-14,1712 SC-14,Landrum,SC,29356,US,,
"Kentucky Fried Chicken - Laurens, SC - 447 North Harper Street",447 North Harper Street,Laurens,SC,29360,US,34.504412,-82.010498
"Kentucky Fried Chicken - Leesville, SC - 123 E. Columbia Ave",123 E. Columbia Ave,Leesville,SC,29070,US,33.91143541,-81.52732122
"Kentucky Fried Chicken - Lexington, SC - 5636 Sunset Boulevard",5636 Sunset Boulevard,Lexington,SC,29072,US,33.99364953,-81.23019594
"Kentucky Fried Chicken - Loris, SC - 5305 Broad Street",5305 Broad Street,Loris,SC,29569,US,34.06307658,-78.88368855
"Kentucky Fried Chicken - Lugoff, SC - 857 Highway 1 South",857 Highway 1 South,Lugoff,SC,29078,US,34.22767608,-80.67509991
"Kentucky Fried Chicken - Moncks Corner, SC - 411 Highway 52",411 Highway 52,Moncks Corner,SC,29461,US,33.20308119,-79.98947612
"Kentucky Fried Chicken - Mullins, SC - 253 W. Mcintyre Street",253 W. Mcintyre Street,Mullins,SC,29574,US,34.19924476,-79.25733002
KFC 1020 Glen Forest Road,1020 Glen Forest Road,Myrtle Beach,SC,29579,US,,
KFC 6100 North Kings Highway,6100 North Kings Highway,Myrtle Beach,SC,29577,US,,
KFC 900 S Kings Hwy,900 S Kings Hwy,Myrtle Beach,SC,29577,US,,
"Kentucky Fried Chicken - Newberry, SC - 110 Heritage Drive",110 Heritage Drive,Newberry,SC,29108,US,34.28301109,-81.59095522
KFC 433 E. Martintown Road,433 E. Martintown Road,North Augusta,SC,29841,US,,
KFC 4426 Jefferson Davis Highway,4426 Jefferson Davis Highway,North Augusta,SC,29841,US,,
"Kentucky Fried Chicken - North Myrtle Beach, SC - 602 Highway 17",602 Highway 17,North Myrtle Beach,SC,29582,US,33.82476823,-78.68542241
"Kentucky Fried Chicken - Orangeburg, SC - 675 John C. Calhoun Drive",675 John C. Calhoun Drive,Orangeburg,SC,29115,US,33.4908634,-80.85374101
"Kentucky Fried Chicken - Pageland, SC - 206 S. Van L Mungo Boulevard",206 S. Van L Mungo Boulevard,Pageland,SC,29728,US,34.77241315,-80.38237504
"Kentucky Fried Chicken - Pelzer, SC - 101 Depot Road",101 Depot Road,Pelzer,SC,29669,US,34.64269587,-82.46653045
"Kentucky Fried Chicken - Pickens, SC - 2809 Gentry Memorial Highway",2809 Gentry Memorial Highway,Pickens,SC,29671,US,34.87290463,-82.69488456
KFC 3100 Highway 153,3100 Highway 153,Piedmont,SC,29673,US,,
KFC 7418 Augusta Road,7418 Augusta Road,Piedmont,SC,29673,US,,
"Kentucky Fried Chicken - Richburg, SC - 3062 Lancaster Highway",3062 Lancaster Highway,Richburg,SC,29729,US,34.7465451,-81.04050861
"Kentucky Fried Chicken - Ridgeland, SC - 8146 East Main St",8146 East Main St,Ridgeland,SC,29936,US,32.4784637,-80.9751773
KFC 1343 E. Main Street,1343 E. Main Street,Rock Hill,SC,29730,US,,
KFC 1667 Ebenezer Road,1667 Ebenezer Road,Rock Hill,SC,29732,US,,
KFC 869 North Anderson Road,869 North Anderson Road,Rock Hill,SC,29730,US,,
"Kentucky Fried Chicken - Saint George, SC - 5987 West Jim Bilton Blvd",5987 West Jim Bilton Blvd,Saint George,SC,29477,US,33.19459204,-80.59993327
"Kentucky Fried Chicken - Seneca, SC - 1425 Sandifer Blvd",1425 Sandifer Blvd,Seneca,SC,29678,US,34.6918796,-82.986471
"Kentucky Fried Chicken - Simpsonville, SC - 644 Fairview Rd",644 Fairview Rd,Simpsonville,SC,29680,US,34.71156518,-82.2568614
KFC 1459 W. O. Ezell Boulevard,1459 W. O. Ezell Boulevard,Spartanburg,SC,29301,US,,
KFC 1797 Asheville Highway,1797 Asheville Highway,Spartanburg,SC,29303,US,,
KFC 228 Cedar Springs Road,228 Cedar Springs Road,Spartanburg,SC,29302,US,,
KFC 10170 Dorchester Road,10170 Dorchester Road,Summerville,SC,29485,US,,
KFC 137 N. Main,137 N. Main,Summerville,SC,29483,US,,
KFC 1801 N. Main Street,1801 N. Main Street,Summerville,SC,29483,US,,
KFC 1014 Broad Street,1014 Broad Street,Sumter,SC,29150,US,,
KFC 215 East Liberty Street,215 East Liberty Street,Sumter,SC,29150,US,,
KFC 4630 W. Broad Street,4630 W. Broad Street,Sumter,SC,29154,US,,
"Kentucky Fried Chicken - Surfside Beach, SC - 504 Highway 17 North",504 Highway 17 North,Surfside Beach,SC,29575,US,33.61680865,-78.97763908
"Kentucky Fried Chicken - Travelers Rest, SC - 6500 State Park Rd",6500 State Park Rd,Travelers Rest,SC,29690,US,34.96513567,-82.43140703
"Kentucky Fried Chicken - Union, SC - 542 North Duncan By-Pass",542 North Duncan By-Pass,Union,SC,29379,US,34.72884455,-81.63858974
"Kentucky Fried Chicken - Walterboro, SC - 2130 Bells Highway",2130 Bells Highway,Walterboro,SC,29488,US,32.9328061,-80.6925922
KFC 107 12th Street,107 12th Street,West Columbia,SC,29169,US,,
KFC 2711 Emanuel Church Rd,2711 Emanuel Church Rd,West Columbia,SC,29170,US,,
"Kentucky Fried Chicken - Winnsboro, SC - 182 U.S. Highway 321 By-Pass South",182 U.S. Highway 321 By-Pass South,Winnsboro,SC,29180,US,34.36831214,-81.10096002
"Kentucky Fried Chicken - York, SC - 601 E. Liberty",601 E. Liberty,York,SC,29745,US,34.98759222,-81.22588364
"Kentucky Fried Chicken - Aberdeen, SD - 3811 7th Avenue SW",3811 7th Avenue SW,Aberdeen,SD,57401,US,45.45864889,-98.43624854
"Kentucky Fried Chicken - Brookings, SD - 532 Sunrise Ridge Road",532 Sunrise Ridge Road,Brookings,SD,57006,US,44.31086702,-96.76391627
"Kentucky Fried Chicken - Rapid City, SD - 817 East North Street",817 East North Street,Rapid City,SD,57701,US,44.08716141,-103.19747994
KFC 300 South Kiwanis,300 South Kiwanis,Sioux Falls,SD,57104,US,,
KFC 3100 South Louise Avenue,3100 South Louise Avenue,Sioux Falls,SD,57106,US,43.5172483,-96.7709874
KFC 3401 East 10th Street,3401 East 10th Street,Sioux Falls,SD,57103,US,43.5464164,-96.6838246
"Kentucky Fried Chicken - Watertown, SD - 2600 9th Avenue SE",2600 9th Avenue SE,Watertown,SD,57201,US,44.88954429,-97.07283448
"Kentucky Fried Chicken - Yankton, SD - 2504 Fox Run Parkway",2504 Fox Run Parkway,Yankton,SD,57078,US,42.89940341,-97.39850704
"Kentucky Fried Chicken - Antioch, TN - 5321 Hickory Hollow Ln",5321 Hickory Hollow Ln,Antioch,TN,37013,US,36.04828002,-86.65314831
"Kentucky Fried Chicken - Ardmore, TN - 30019 Highway 110",30019 Highway 110,Ardmore,TN,38449,US,34.99228109,-86.84145197
"Kentucky Fried Chicken - Ashland City, TN - 401 South Main Street",401 South Main Street,Ashland City,TN,37015,US,36.27090852,-87.05985763
"Kentucky Fried Chicken - Athens, TN - 1605 Decatur Pike",1605 Decatur Pike,Athens,TN,37303,US,35.45000234,-84.62228504
"Kentucky Fried Chicken - Atoka, TN - 11200 Highway 51 South",11200 Highway 51 South,Atoka,TN,38004,US,35.44582203,-89.78595746
"Kentucky Fried Chicken - Bartlett, TN - 6028 Stage Rd",6028 Stage Rd,Bartlett,TN,38134,US,35.20522,-89.86236
"Kentucky Fried Chicken - Bolivar, TN - 512 West Market Street",512 West Market Street,Bolivar,TN,38008,US,35.25669966,-88.99354297
"Kentucky Fried Chicken - Bristol, TN - 2590 West State Street",2590 West State Street,Bristol,TN,37620,US,36.59464184,-82.21226641
